citation,citation_id,citation_text
"[15539] CAROFF M., BELLON H., CHAURIS L., CARRON J. P., CHEVRIER S., GARDINIER A., COTTEN J., LE MOAN Y., NEIDHART Y.:    TRIASSIC-LIASSIC FISSURE MAGMATISM IN THE WEST OF THE MASSIF ARMORICAIN (FRANCE): PETROLOGY, GEOCHEMISTRY, AGE, AND CONDITIONS OF FORMATION    CAN. J. EARTH SCI. 32   [1995]  1921-1936    doi: 10.1139/e95-147",[15539],"CAROFF M., BELLON H., CHAURIS L., CARRON J. P., CHEVRIER S., GARDINIER A., COTTEN J., LE MOAN Y., NEIDHART Y.:    TRIASSIC-LIASSIC FISSURE MAGMATISM IN THE WEST OF THE MASSIF ARMORICAIN (FRANCE): PETROLOGY, GEOCHEMISTRY, AGE, AND CONDITIONS OF FORMATION    CAN. J. EARTH SCI. 32   [1995]  1921-1936    doi: 10.1139/e95-147"
"[15549] ANDREEVA I. A., KOVALENKO V. I.:    EVOLUTION OF THE TRACHYDACITE AND PANTELLERITE MAGMAS OF THE BIMODAL VOLCANIC ASSOCIATION OF DZARTA-KHUDUK, CENTRAL MONGOLIA: INVESTIGATION OF INCLUSIONS IN MINERALS    PETROLOGY 19   [2011]  348-369    doi: 10.1134/S0869591111040023",[15549],"ANDREEVA I. A., KOVALENKO V. I.:    EVOLUTION OF THE TRACHYDACITE AND PANTELLERITE MAGMAS OF THE BIMODAL VOLCANIC ASSOCIATION OF DZARTA-KHUDUK, CENTRAL MONGOLIA: INVESTIGATION OF INCLUSIONS IN MINERALS    PETROLOGY 19   [2011]  348-369    doi: 10.1134/S0869591111040023"
"[15555] LIU SHENG-AO, TENG FANG-ZHEN, YANG WEI, WU FU-YUAN:    HIGH-TEMPERATURE INTER-MINERAL MAGNESIUM ISOTOPE FRACTIONATION IN MANTLE XENOLITHS FROM THE NORTH CHINA CRATON    EARTH PLANET. SCI. LETT. 308   [2011]  131-140    doi: 10.1016/j.epsl.2011.05.047",[15555],"LIU SHENG-AO, TENG FANG-ZHEN, YANG WEI, WU FU-YUAN:    HIGH-TEMPERATURE INTER-MINERAL MAGNESIUM ISOTOPE FRACTIONATION IN MANTLE XENOLITHS FROM THE NORTH CHINA CRATON    EARTH PLANET. SCI. LETT. 308   [2011]  131-140    doi: 10.1016/j.epsl.2011.05.047"
"[15558] NAKAGAWA M., HIRAGA N., FURUKAWA R.:    FORMATION OF A ZONED MAGMA CHAMBER AND ITS TEMPORAL EVOLUTION DURING THE HISTORIC ERUPTIVE ACTIVITY OF TARUMAI VOLCANO, JAPAN: PETROLOGICAL IMPLICATIONS FOR A LONG-TERM FORECAST OF ERUPTIVE ACTIVITY OF AN ACTIVE VOLCANO    J. VOLCANOL. GEOTHERM. RES. 205   [2011]  1-16    doi: 10.1016/j.jvolgeores.2011.05.003",[15558],"NAKAGAWA M., HIRAGA N., FURUKAWA R.:    FORMATION OF A ZONED MAGMA CHAMBER AND ITS TEMPORAL EVOLUTION DURING THE HISTORIC ERUPTIVE ACTIVITY OF TARUMAI VOLCANO, JAPAN: PETROLOGICAL IMPLICATIONS FOR A LONG-TERM FORECAST OF ERUPTIVE ACTIVITY OF AN ACTIVE VOLCANO    J. VOLCANOL. GEOTHERM. RES. 205   [2011]  1-16    doi: 10.1016/j.jvolgeores.2011.05.003"
"[15582] PETTERSON M. G., HALDANE M. I., SMITH D. J., BILLY D., JORDAN N. J.:    GEOCHEMISTRY AND PETROGENESIS OF THE GALLEGO VOLCANIC FIELD, SOLOMON ISLANDS, SW PACIFIC AND GEOTECTONIC IMPLICATIONS    LITHOS 125   [2011]  915-927    doi: 10.1016/j.lithos.2011.05.008",[15582],"PETTERSON M. G., HALDANE M. I., SMITH D. J., BILLY D., JORDAN N. J.:    GEOCHEMISTRY AND PETROGENESIS OF THE GALLEGO VOLCANIC FIELD, SOLOMON ISLANDS, SW PACIFIC AND GEOTECTONIC IMPLICATIONS    LITHOS 125   [2011]  915-927    doi: 10.1016/j.lithos.2011.05.008"
"[15594] TURNER M. B., CRONIN S. J., BEBBINGTON M. S., SMITH I. E. M., STEWART R. B.:    RELATING MAGMA COMPOSITION TO ERUPTION VARIABILITY AT ANDESITIC VOLCANOES: A CASE STUDY FROM MOUNT TARANAKI, NEW ZEALAND    BULL. GEOL. SOC. AM. 123   [2011]  2005-2015    doi: 10.1130/B30367.1",[15594],"TURNER M. B., CRONIN S. J., BEBBINGTON M. S., SMITH I. E. M., STEWART R. B.:    RELATING MAGMA COMPOSITION TO ERUPTION VARIABILITY AT ANDESITIC VOLCANOES: A CASE STUDY FROM MOUNT TARANAKI, NEW ZEALAND    BULL. GEOL. SOC. AM. 123   [2011]  2005-2015    doi: 10.1130/B30367.1"
"[15605] MOLLO S., LANZAFAME G., MASOTTA M., IEZZI G., FERLITO C., SCARLATO P.:    COOLING HISTORY OF A DIKE AS REVEALED BY MINERAL CHEMISTRY: A CASE STUDY FROM MT. ETNA VOLCANO    CHEM. GEOL. 288   [2011]  39-52    doi: 10.1016/j.chemgeo.2011.06.016",[15605],"MOLLO S., LANZAFAME G., MASOTTA M., IEZZI G., FERLITO C., SCARLATO P.:    COOLING HISTORY OF A DIKE AS REVEALED BY MINERAL CHEMISTRY: A CASE STUDY FROM MT. ETNA VOLCANO    CHEM. GEOL. 288   [2011]  39-52    doi: 10.1016/j.chemgeo.2011.06.016"
"[15607] GARRISON J. M., DAVIDSON J. P., HALL M., MOTHES P. A.:    GEOCHEMISTRY AND PETROLOGY OF THE MOST RECENT DEPOSITS FROM COTOPAXI VOLCANO, NORTHERN VOLCANIC ZONE, ECUADOR    J. PETROL. 52   [2011]  1641-1678    GeoReM-id: 6314   doi: 10.1093/petrology/egr023",[15607],"GARRISON J. M., DAVIDSON J. P., HALL M., MOTHES P. A.:    GEOCHEMISTRY AND PETROLOGY OF THE MOST RECENT DEPOSITS FROM COTOPAXI VOLCANO, NORTHERN VOLCANIC ZONE, ECUADOR    J. PETROL. 52   [2011]  1641-1678    GeoReM-id: 6314   doi: 10.1093/petrology/egr023"
"[15608] GYSI A. P., JAGOUTZ O., SCHMIDT M. W., TARGUISTI K.:    PETROGENESIS OF PYROXENITES AND MELT INFILTRATIONS IN THE ULTRAMAFIC COMPLEX OF BENI BOUSERA, NORTHERN MOROCCO    J. PETROL. 52   [2011]  1679-1735    doi: 10.1093/petrology/egr026",[15608],"GYSI A. P., JAGOUTZ O., SCHMIDT M. W., TARGUISTI K.:    PETROGENESIS OF PYROXENITES AND MELT INFILTRATIONS IN THE ULTRAMAFIC COMPLEX OF BENI BOUSERA, NORTHERN MOROCCO    J. PETROL. 52   [2011]  1679-1735    doi: 10.1093/petrology/egr026"
"[15616] NGOUNOUNO I., DERUELLE B., MONTIGNY R., DEMAIFFE D.:    LES CAMPTONITES DU MONT CAMEROUN, CAMEROUN, AFRIQUE    COMPT. REND. GEOSCIENCE 338   [2006]  537-544    doi: 10.1016/j.crte.2006.03.015",[15616],"NGOUNOUNO I., DERUELLE B., MONTIGNY R., DEMAIFFE D.:    LES CAMPTONITES DU MONT CAMEROUN, CAMEROUN, AFRIQUE    COMPT. REND. GEOSCIENCE 338   [2006]  537-544    doi: 10.1016/j.crte.2006.03.015"
"[15620] LIU CHUAN-ZHOU, WU FU-YUAN, CHUNG SUN-LIN, ZHAO ZHIDAN:    FRAGMENTS OF HOT AND METASOMATIZED MANTLE LITHOSPHERE IN MIDDLE MIOCENE ULTRAPOTASSIC LAVAS, SOUTHERN TIBET    GEOLOGY 39   [2011]  923-926    doi: 10.1130/G32172.1",[15620],"LIU CHUAN-ZHOU, WU FU-YUAN, CHUNG SUN-LIN, ZHAO ZHIDAN:    FRAGMENTS OF HOT AND METASOMATIZED MANTLE LITHOSPHERE IN MIDDLE MIOCENE ULTRAPOTASSIC LAVAS, SOUTHERN TIBET    GEOLOGY 39   [2011]  923-926    doi: 10.1130/G32172.1"
"[15638] TAPPERT R., FODEN J. D., MUEHLENBACHS K., WILLS K. J.:    GARNET PERIDOTITE XENOLITHS AND XENOCRYSTS FROM THE MONK HILL KIMBERLITE, SOUTH AUSTRALIA: INSIGHTS INTO THE LITHOSPHERIC MANTLE BENEATH THE ADELAIDE FOLD BELT    J. PETROL. 52   [2011]  1965-1986    GeoReM-id: 6303   doi: 10.1093/petrology/egr036",[15638],"TAPPERT R., FODEN J. D., MUEHLENBACHS K., WILLS K. J.:    GARNET PERIDOTITE XENOLITHS AND XENOCRYSTS FROM THE MONK HILL KIMBERLITE, SOUTH AUSTRALIA: INSIGHTS INTO THE LITHOSPHERIC MANTLE BENEATH THE ADELAIDE FOLD BELT    J. PETROL. 52   [2011]  1965-1986    GeoReM-id: 6303   doi: 10.1093/petrology/egr036"
"[15659] HOVORKA D., FEJDI P.:    SPINEL PERIDOTITE XENOLITHS IN THE WEST CARPATHIAN LATE CENOZOIC ALKALI BASALTS AND THEIR TECTONIC SIGNIFICANCE    BULL. VOLCANOL. 43   [1980]  95-106    doi: 10.1007/BF02597614",[15659],"HOVORKA D., FEJDI P.:    SPINEL PERIDOTITE XENOLITHS IN THE WEST CARPATHIAN LATE CENOZOIC ALKALI BASALTS AND THEIR TECTONIC SIGNIFICANCE    BULL. VOLCANOL. 43   [1980]  95-106    doi: 10.1007/BF02597614"
"[15667] MA GEORGE S.-K., MALPAS J. G., XENOPHONTOS C., SUZUKI K., LO CHING-HUA:    EARLY CRETACEOUS VOLCANISM OF THE COASTAL RANGES, NW SYRIA: MAGMA GENESIS AND REGIONAL DYNAMICS    LITHOS 126   [2011]  290-306    GeoReM-id: 6335   doi: 10.1016/j.lithos.2011.07.025",[15667],"MA GEORGE S.-K., MALPAS J. G., XENOPHONTOS C., SUZUKI K., LO CHING-HUA:    EARLY CRETACEOUS VOLCANISM OF THE COASTAL RANGES, NW SYRIA: MAGMA GENESIS AND REGIONAL DYNAMICS    LITHOS 126   [2011]  290-306    GeoReM-id: 6335   doi: 10.1016/j.lithos.2011.07.025"
"[15697] PUZIEWICZ J., KOEPKE J., GREGOIRE M., NTAFLOS T., MATUSIAK-MALEK M.:    LITHOSPHERIC MANTLE MODIFICATION DURING CENOZOIC RIFTING IN CENTRAL EUROPE: EVIDENCE FROM THE KSIEGINKI NEPHELINITE (SW POLAND) XENOLITH SUITE    J. PETROL. 52   [2011]  2107-2145    doi: 10.1093/petrology/egr041",[15697],"PUZIEWICZ J., KOEPKE J., GREGOIRE M., NTAFLOS T., MATUSIAK-MALEK M.:    LITHOSPHERIC MANTLE MODIFICATION DURING CENOZOIC RIFTING IN CENTRAL EUROPE: EVIDENCE FROM THE KSIEGINKI NEPHELINITE (SW POLAND) XENOLITH SUITE    J. PETROL. 52   [2011]  2107-2145    doi: 10.1093/petrology/egr041"
"[15729] TORABI G., HEMMATI O.:    ALKALINE BASALT FROM THE CENTRAL IRAN, A MARK OF PREVIOUSLY SUBDUCTED PALEO-TETHYS OCEANIC CRUST    PETROLOGY 19   [2011]  690-704    doi: 10.1134/S0869591111070034",[15729],"TORABI G., HEMMATI O.:    ALKALINE BASALT FROM THE CENTRAL IRAN, A MARK OF PREVIOUSLY SUBDUCTED PALEO-TETHYS OCEANIC CRUST    PETROLOGY 19   [2011]  690-704    doi: 10.1134/S0869591111070034"
"[15738] GAETA M., FREDA C., MARRA F., DI ROCCO T., GOZZI F., ARIENZO I., GIACCIO B., SCARLATO P.:    PETROLOGY OF THE MOST RECENT ULTRAPOTASSIC MAGMAS FROM THE ROMAN PROVINCE (CENTRAL ITALY)    LITHOS 127   [2011]  298-308    GeoReM-id: 6344   doi: 10.1016/j.lithos.2011.08.006",[15738],"GAETA M., FREDA C., MARRA F., DI ROCCO T., GOZZI F., ARIENZO I., GIACCIO B., SCARLATO P.:    PETROLOGY OF THE MOST RECENT ULTRAPOTASSIC MAGMAS FROM THE ROMAN PROVINCE (CENTRAL ITALY)    LITHOS 127   [2011]  298-308    GeoReM-id: 6344   doi: 10.1016/j.lithos.2011.08.006"
"[15744] PERKINS D., ANTHONY E. Y.:    THE EVOLUTION OF SPINEL LHERZOLITE XENOLITHS AND THE NATURE OF THE MANTLE AT KILBOURNE HOLE, NEW MEXICO    CONTRIB. MINERAL. PETROL. 162   [2011]  1139-1157    doi: 10.1007/s00410-011-0644-1",[15744],"PERKINS D., ANTHONY E. Y.:    THE EVOLUTION OF SPINEL LHERZOLITE XENOLITHS AND THE NATURE OF THE MANTLE AT KILBOURNE HOLE, NEW MEXICO    CONTRIB. MINERAL. PETROL. 162   [2011]  1139-1157    doi: 10.1007/s00410-011-0644-1"
"[15745] IONOV D. A., BENARD A., PLECHOV P. YU.:    MELT EVOLUTION IN SUBARC MANTLE: EVIDENCE FROM HEATING EXPERIMENTS ON SPINEL-HOSTED MELT INCLUSIONS IN PERIDOTITE XENOLITHS FROM THE ANDESITIC AVACHA VOLCANO (KAMCHATKA, RUSSIA)    CONTRIB. MINERAL. PETROL. 162   [2011]  1159-1174    GeoReM-id: 6167   doi: 10.1007/s00410-011-0645-0",[15745],"IONOV D. A., BENARD A., PLECHOV P. YU.:    MELT EVOLUTION IN SUBARC MANTLE: EVIDENCE FROM HEATING EXPERIMENTS ON SPINEL-HOSTED MELT INCLUSIONS IN PERIDOTITE XENOLITHS FROM THE ANDESITIC AVACHA VOLCANO (KAMCHATKA, RUSSIA)    CONTRIB. MINERAL. PETROL. 162   [2011]  1159-1174    GeoReM-id: 6167   doi: 10.1007/s00410-011-0645-0"
"[15772] BACHMANN O., DUNGAN M. A., BUSSY F.:    INSIGHTS INTO SHALLOW MAGMATIC PROCESSES IN LARGE SILICIC MAGMA BODIES: THE TRACE ELEMENT RECORD IN THE FISH CANYON MAGMA BODY, COLORADO    CONTRIB. MINERAL. PETROL. 149   [2005]  338-349    doi: 10.1007/s00410-005-0653-z",[15772],"BACHMANN O., DUNGAN M. A., BUSSY F.:    INSIGHTS INTO SHALLOW MAGMATIC PROCESSES IN LARGE SILICIC MAGMA BODIES: THE TRACE ELEMENT RECORD IN THE FISH CANYON MAGMA BODY, COLORADO    CONTRIB. MINERAL. PETROL. 149   [2005]  338-349    doi: 10.1007/s00410-005-0653-z"
"[15822] GERTISSER R., SELF S., THOMAS L. E., HANDLEY H. K., VAN CALSTEREN P. W., WOLFF J. A.:    PROCESSES AND TIMESCALES OF MAGMA GENESIS AND DIFFERENTIATION LEADING TO THE GREAT TAMBORA ERUPTION IN 1815    J. PETROL. 53   [2012]  271-297    GeoReM-id: 6955   doi: 10.1093/petrology/egr062",[15822],"GERTISSER R., SELF S., THOMAS L. E., HANDLEY H. K., VAN CALSTEREN P. W., WOLFF J. A.:    PROCESSES AND TIMESCALES OF MAGMA GENESIS AND DIFFERENTIATION LEADING TO THE GREAT TAMBORA ERUPTION IN 1815    J. PETROL. 53   [2012]  271-297    GeoReM-id: 6955   doi: 10.1093/petrology/egr062"
"[15826] TOLLAN P. M. E., BINDEMAN I. N., BLUNDY J. D.:    CUMULATE XENOLITHS FROM ST. VINCENT, LESSER ANTILLES ISLAND ARC: A WINDOW INTO UPPER CRUSTAL DIFFERENTIATION OF MANTLE-DERIVED BASALTS    CONTRIB. MINERAL. PETROL. 163   [2012]  189-208    doi: 10.1007/s00410-011-0665-9",[15826],"TOLLAN P. M. E., BINDEMAN I. N., BLUNDY J. D.:    CUMULATE XENOLITHS FROM ST. VINCENT, LESSER ANTILLES ISLAND ARC: A WINDOW INTO UPPER CRUSTAL DIFFERENTIATION OF MANTLE-DERIVED BASALTS    CONTRIB. MINERAL. PETROL. 163   [2012]  189-208    doi: 10.1007/s00410-011-0665-9"
"[15833] PARK JUNG-WOO, CAMPBELL I. H., EGGINS S. M.:    ENRICHMENT OF RH, RU, IR, AND OS IN CR SPINELS FROM OXIDIZED MAGMAS: EVIDENCE FROM THE AMBAE VOLCANO, VANUATU    GEOCHIM. COSMOCHIM. ACTA 78   [2012]  28-50    GeoReM-id: 6831   doi: 10.1016/j.gca.2011.11.018",[15833],"PARK JUNG-WOO, CAMPBELL I. H., EGGINS S. M.:    ENRICHMENT OF RH, RU, IR, AND OS IN CR SPINELS FROM OXIDIZED MAGMAS: EVIDENCE FROM THE AMBAE VOLCANO, VANUATU    GEOCHIM. COSMOCHIM. ACTA 78   [2012]  28-50    GeoReM-id: 6831   doi: 10.1016/j.gca.2011.11.018"
"[15836] CORREALE A., MARTELLI M., PAONITA A., RIZZO A. L., BRUSCA L., SCRIBANO V.:    NEW EVIDENCE OF MANTLE HETEROGENEITY BENEATH THE HYBLEAN PLATEAU (SOUTHEAST SICILY, ITALY) AS INFERRED FROM NOBLE GASES AND GEOCHEMISTRY OF ULTRAMAFIC XENOLITHS    LITHOS 132-133   [2012]  70-81    doi: 10.1016/j.lithos.2011.11.007",[15836],"CORREALE A., MARTELLI M., PAONITA A., RIZZO A. L., BRUSCA L., SCRIBANO V.:    NEW EVIDENCE OF MANTLE HETEROGENEITY BENEATH THE HYBLEAN PLATEAU (SOUTHEAST SICILY, ITALY) AS INFERRED FROM NOBLE GASES AND GEOCHEMISTRY OF ULTRAMAFIC XENOLITHS    LITHOS 132-133   [2012]  70-81    doi: 10.1016/j.lithos.2011.11.007"
"[15854] DAS S., SRIKARNI C.:    A RECORD OF LAMPROPHYRIC ROCKS AROUND CHHOTA UDEPUR, VADODARA DISTRICT AND ITS PETROLOGICAL AND GEOLOGICAL COMPARISON WITH OTHER OCCURRENCES OF LAMPROPHYRES IN GUJARAT    INDIAN MINERALS 59   [2005]  31-38",[15854],"DAS S., SRIKARNI C.:    A RECORD OF LAMPROPHYRIC ROCKS AROUND CHHOTA UDEPUR, VADODARA DISTRICT AND ITS PETROLOGICAL AND GEOLOGICAL COMPARISON WITH OTHER OCCURRENCES OF LAMPROPHYRES IN GUJARAT    INDIAN MINERALS 59   [2005]  31-38"
"[15855] SCHULZE D. J., CANIL D., CHANNER D. M. D., KAMINSKY F. V.:    LAYERED MANTLE STRUCTURE BENEATH THE WESTERN GUYANA SHIELD, VENEZUELA: EVIDENCE FROM DIAMONDS AND XENOCRYSTS IN GUANIAMO KIMBERLITES    GEOCHIM. COSMOCHIM. ACTA 70   [2006]  192-205    doi: 10.1016/j.gca.2005.08.025",[15855],"SCHULZE D. J., CANIL D., CHANNER D. M. D., KAMINSKY F. V.:    LAYERED MANTLE STRUCTURE BENEATH THE WESTERN GUYANA SHIELD, VENEZUELA: EVIDENCE FROM DIAMONDS AND XENOCRYSTS IN GUANIAMO KIMBERLITES    GEOCHIM. COSMOCHIM. ACTA 70   [2006]  192-205    doi: 10.1016/j.gca.2005.08.025"
"[15867] ARAI S., SHIMIZU Y., MORISHITA T.:    A NEW TYPE OF ORTHOPYROXENITE XENOLITH FROM TAKASHIMA, SOUTHWEST JAPAN: SILICA ENRICHMENT OF THE MANTLE BY EVOLVED ALKALI BASALT    CONTRIB. MINERAL. PETROL. 152   [2006]  387-398    doi: 10.1007/s00410-006-0117-0",[15867],"ARAI S., SHIMIZU Y., MORISHITA T.:    A NEW TYPE OF ORTHOPYROXENITE XENOLITH FROM TAKASHIMA, SOUTHWEST JAPAN: SILICA ENRICHMENT OF THE MANTLE BY EVOLVED ALKALI BASALT    CONTRIB. MINERAL. PETROL. 152   [2006]  387-398    doi: 10.1007/s00410-006-0117-0"
"[15868] CARPENTER R. L., EDGAR A. D., THIBAULT Y.:    ORIGIN OF SPONGY TEXTURES IN CLINOPYROXENE AND SPINEL FROM MANTLE XENOLITHS, HESSIAN DEPRESSION, GERMANY    MINERAL. PETROL. 74   [2002]  149-162    doi: 10.1007/s007100200002",[15868],"CARPENTER R. L., EDGAR A. D., THIBAULT Y.:    ORIGIN OF SPONGY TEXTURES IN CLINOPYROXENE AND SPINEL FROM MANTLE XENOLITHS, HESSIAN DEPRESSION, GERMANY    MINERAL. PETROL. 74   [2002]  149-162    doi: 10.1007/s007100200002"
"[15869] FOLEY N. K., ANDRONIKOV A. V., JACOB D. E., MELZER S.:    EVIDENCE FROM ANTARCTIC MANTLE PERIDOTITE XENOLITHS FOR CHANGES IN MINERALOGY, GEOCHEMISTRY AND GEOTHERMAL GRADIENTS BENEATH A DEVELOPING RIFT    GEOCHIM. COSMOCHIM. ACTA 70   [2006]  3096-3120    doi: 10.1016/j.gca.2006.03.010",[15869],"FOLEY N. K., ANDRONIKOV A. V., JACOB D. E., MELZER S.:    EVIDENCE FROM ANTARCTIC MANTLE PERIDOTITE XENOLITHS FOR CHANGES IN MINERALOGY, GEOCHEMISTRY AND GEOTHERMAL GRADIENTS BENEATH A DEVELOPING RIFT    GEOCHIM. COSMOCHIM. ACTA 70   [2006]  3096-3120    doi: 10.1016/j.gca.2006.03.010"
"[15879] MELLUSO L., MORRA V., BROTZU P., FRANCIOSI L., GRIFA C., LUSTRINO M., MORBIDELLI P., RIZIKY H., VINCENT M.:    THE CENOZOIC ALKALINE MAGMATISM IN CENTRAL-NORTHERN MADAGASCAR: A BRIEF OVERVIEW    PER. MINERAL. 76   [2007]  169-180    doi: 10.2451/2007PM0023",[15879],"MELLUSO L., MORRA V., BROTZU P., FRANCIOSI L., GRIFA C., LUSTRINO M., MORBIDELLI P., RIZIKY H., VINCENT M.:    THE CENOZOIC ALKALINE MAGMATISM IN CENTRAL-NORTHERN MADAGASCAR: A BRIEF OVERVIEW    PER. MINERAL. 76   [2007]  169-180    doi: 10.2451/2007PM0023"
"[15897] VOLYNETS O. N., MELEKESTSEV I. V., PONOMAREVA V. V., YOGODZINSKI G. M.:    KHARCHINSKII AND ZARECHNYI VOLCANOES, UNIQUE CENTERS OF LATE PLEISTOCENE MAGNESIAN BASALTS IN KAMCHATKA: COMPOSITION OF ERUPTED ROCKS    VOLC. SEIS. 21   [1999]  45-66",[15897],"VOLYNETS O. N., MELEKESTSEV I. V., PONOMAREVA V. V., YOGODZINSKI G. M.:    KHARCHINSKII AND ZARECHNYI VOLCANOES, UNIQUE CENTERS OF LATE PLEISTOCENE MAGNESIAN BASALTS IN KAMCHATKA: COMPOSITION OF ERUPTED ROCKS    VOLC. SEIS. 21   [1999]  45-66"
"[15906] LIU CHANGSHI, CHU XUEJUN, SHEN WEIZHOU, CHEN FAN-RONG, WANG DEZI:    THE DISCOVERY AND GENETIC SIGNIFICANCE OF AL-RICH MINERALS IN MESOZOIC VOLCANIC ROCKS OF DONGXIANG-XIANGSHAN, JIANGXI PROVINCE    GEOL. REV. (DIZHI-LUNPING) 38   [1992]  157-163",[15906],"LIU CHANGSHI, CHU XUEJUN, SHEN WEIZHOU, CHEN FAN-RONG, WANG DEZI:    THE DISCOVERY AND GENETIC SIGNIFICANCE OF AL-RICH MINERALS IN MESOZOIC VOLCANIC ROCKS OF DONGXIANG-XIANGSHAN, JIANGXI PROVINCE    GEOL. REV. (DIZHI-LUNPING) 38   [1992]  157-163"
"[15909] BOYD F. R., POKHILENKO N. P., PEARSON D. G., MERTZMAN S. A. JR., SOBOLEV N. V., FINGER L. W.:    COMPOSITION OF THE SIBERIAN CRATONIC MANTLE: EVIDENCE FROM UDACHNAYA PERIDOTITE XENOLITHS    CONTRIB. MINERAL. PETROL. 128   [1997]  228-246    doi: 10.1007/s004100050305",[15909],"BOYD F. R., POKHILENKO N. P., PEARSON D. G., MERTZMAN S. A. JR., SOBOLEV N. V., FINGER L. W.:    COMPOSITION OF THE SIBERIAN CRATONIC MANTLE: EVIDENCE FROM UDACHNAYA PERIDOTITE XENOLITHS    CONTRIB. MINERAL. PETROL. 128   [1997]  228-246    doi: 10.1007/s004100050305"
"[15932] HIBBERT K. E. J., WILLIAMS H. M., KERR A. C., PUCHTEL I. S.:    IRON ISOTOPES IN ANCIENT AND MODERN KOMATIITES: EVIDENCE IN SUPPORT OF AN OXIDISED MANTLE FROM ARCHEAN TO PRESENT    EARTH PLANET. SCI. LETT. 321-322   [2012]  198-207    GeoReM-id: 6856   doi: 10.1016/j.epsl.2012.01.011",[15932],"HIBBERT K. E. J., WILLIAMS H. M., KERR A. C., PUCHTEL I. S.:    IRON ISOTOPES IN ANCIENT AND MODERN KOMATIITES: EVIDENCE IN SUPPORT OF AN OXIDISED MANTLE FROM ARCHEAN TO PRESENT    EARTH PLANET. SCI. LETT. 321-322   [2012]  198-207    GeoReM-id: 6856   doi: 10.1016/j.epsl.2012.01.011"
"[15934] CANNATELLI C.:    MULTI-STAGE METASOMATISM IN THE LITHOSPHERE BENEATH THE VENETO VOLCANIC PROVINCE (VVP, NORTHERN ITALY)    MINERAL. PETROL. 104   [2012]  177-195    doi: 10.1007/s00710-011-0185-3",[15934],"CANNATELLI C.:    MULTI-STAGE METASOMATISM IN THE LITHOSPHERE BENEATH THE VENETO VOLCANIC PROVINCE (VVP, NORTHERN ITALY)    MINERAL. PETROL. 104   [2012]  177-195    doi: 10.1007/s00710-011-0185-3"
"[15943] TIMINA T. YU., KOVYAZIN S. V., TOMILENKO A. A.:    THE COMPOSITION OF MELT AND FLUID INCLUSIONS IN SPINEL OF PERIDOTITE XENOLITHS FROM AVACHA VOLCANO (KAMCHATKA)    DOKL. EARTH SCI. 442   [2012]  115-119    doi: 10.1134/S1028334X12010229",[15943],"TIMINA T. YU., KOVYAZIN S. V., TOMILENKO A. A.:    THE COMPOSITION OF MELT AND FLUID INCLUSIONS IN SPINEL OF PERIDOTITE XENOLITHS FROM AVACHA VOLCANO (KAMCHATKA)    DOKL. EARTH SCI. 442   [2012]  115-119    doi: 10.1134/S1028334X12010229"
"[15947] CHIN E. J., LEE CIN-TY A., LUFFI P., TICE M.:    DEEP LITHOSPHERIC THICKENING AND REFERTILIZATION BENEATH CONTINENTAL ARCS: CASE STUDY OF THE P, T AND COMPOSITIONAL EVOLUTION OF PERIDOTITE XENOLITHS FROM THE SIERRA NEVADA, CALIFORNIA    J. PETROL. 53   [2012]  477-511    doi: 10.1093/petrology/egr069",[15947],"CHIN E. J., LEE CIN-TY A., LUFFI P., TICE M.:    DEEP LITHOSPHERIC THICKENING AND REFERTILIZATION BENEATH CONTINENTAL ARCS: CASE STUDY OF THE P, T AND COMPOSITIONAL EVOLUTION OF PERIDOTITE XENOLITHS FROM THE SIERRA NEVADA, CALIFORNIA    J. PETROL. 53   [2012]  477-511    doi: 10.1093/petrology/egr069"
"[16004] JANKOVICS M. E., HARANGI S., KISS B., NTAFLOS T.:    OPEN-SYSTEM EVOLUTION OF THE FÜZES-TÓ ALKALINE BASALTIC MAGMA, WESTERN PANNONIAN BASIN: CONSTRAINTS FROM MINERAL TEXTURES AND COMPOSITIONS    LITHOS 140-141   [2012]  25-37    doi: 10.1016/j.lithos.2012.01.020",[16004],"JANKOVICS M. E., HARANGI S., KISS B., NTAFLOS T.:    OPEN-SYSTEM EVOLUTION OF THE FÜZES-TÓ ALKALINE BASALTIC MAGMA, WESTERN PANNONIAN BASIN: CONSTRAINTS FROM MINERAL TEXTURES AND COMPOSITIONS    LITHOS 140-141   [2012]  25-37    doi: 10.1016/j.lithos.2012.01.020"
"[16016] DAHREN B., TROLL V. R., ANDERSSON U. B., CHADWICK J. P., GARDNER M. F., JAXYBULATOV K., KOULAKOV I. YU.:    MAGMA PLUMBING BENEATH ANAK KRAKATAU VOLCANO, INDONESIA: EVIDENCE FOR MULTIPLE MAGMA STORAGE REGIONS    CONTRIB. MINERAL. PETROL. 163   [2012]  631-651    doi: 10.1007/s00410-011-0690-8",[16016],"DAHREN B., TROLL V. R., ANDERSSON U. B., CHADWICK J. P., GARDNER M. F., JAXYBULATOV K., KOULAKOV I. YU.:    MAGMA PLUMBING BENEATH ANAK KRAKATAU VOLCANO, INDONESIA: EVIDENCE FOR MULTIPLE MAGMA STORAGE REGIONS    CONTRIB. MINERAL. PETROL. 163   [2012]  631-651    doi: 10.1007/s00410-011-0690-8"
